t	earth_x	earth_y	sun_x	sun_y	U	K	Lx	Ly	Lz
2.250E+00	1.150E+00	6.301E-02	0.000E+00	0.000E+00	-1.028E-04	5.143E-05	0.000E+00	0.000E+00	2.024E-05
2.260E+00	1.146E+00	1.214E-01	0.000E+00	0.000E+00	-1.028E-04	5.146E-05	0.000E+00	0.000E+00	2.024E-05
2.270E+00	1.138E+00	1.794E-01	0.000E+00	0.000E+00	-1.028E-04	5.148E-05	0.000E+00	0.000E+00	2.025E-05
2.280E+00	1.127E+00	2.371E-01	0.000E+00	0.000E+00	-1.028E-04	5.151E-05	0.000E+00	0.000E+00	2.025E-05
2.290E+00	1.114E+00	2.941E-01	0.000E+00	0.000E+00	-1.028E-04	5.154E-05	0.000E+00	0.000E+00	2.026E-05
2.300E+00	1.098E+00	3.504E-01	0.000E+00	0.000E+00	-1.028E-04	5.156E-05	0.000E+00	0.000E+00	2.026E-05
2.310E+00	1.078E+00	4.058E-01	0.000E+00	0.000E+00	-1.028E-04	5.159E-05	0.000E+00	0.000E+00	2.027E-05
2.320E+00	1.056E+00	4.601E-01	0.000E+00	0.000E+00	-1.028E-04	5.161E-05	0.000E+00	0.000E+00	2.028E-05
2.330E+00	1.032E+00	5.133E-01	0.000E+00	0.000E+00	-1.028E-04	5.164E-05	0.000E+00	0.000E+00	2.028E-05
2.340E+00	1.004E+00	5.652E-01	0.000E+00	0.000E+00	-1.028E-04	5.166E-05	0.000E+00	0.000E+00	2.029E-05
2.350E+00	9.741E-01	6.156E-01	0.000E+00	0.000E+00	-1.028E-04	5.168E-05	0.000E+00	0.000E+00	2.029E-05
2.360E+00	9.416E-01	6.645E-01	0.000E+00	0.000E+00	-1.028E-04	5.170E-05	0.000E+00	0.000E+00	2.030E-05
2.370E+00	9.066E-01	7.116E-01	0.000E+00	0.000E+00	-1.028E-04	5.172E-05	0.000E+00	0.000E+00	2.030E-05
2.380E+00	8.693E-01	7.569E-01	0.000E+00	0.000E+00	-1.028E-04	5.173E-05	0.000E+00	0.000E+00	2.031E-05
2.390E+00	8.297E-01	8.003E-01	0.000E+00	0.000E+00	-1.027E-04	5.175E-05	0.000E+00	0.000E+00	2.031E-05
2.400E+00	7.880E-01	8.417E-01	0.000E+00	0.000E+00	-1.027E-04	5.176E-05	0.000E+00	0.000E+00	2.032E-05
2.410E+00	7.442E-01	8.808E-01	0.000E+00	0.000E+00	-1.027E-04	5.177E-05	0.000E+00	0.000E+00	2.032E-05
2.420E+00	6.985E-01	9.178E-01	0.000E+00	0.000E+00	-1.027E-04	5.178E-05	0.000E+00	0.000E+00	2.033E-05
2.430E+00	6.510E-01	9.523E-01	0.000E+00	0.000E+00	-1.027E-04	5.178E-05	0.000E+00	0.000E+00	2.033E-05
2.440E+00	6.018E-01	9.845E-01	0.000E+00	0.000E+00	-1.026E-04	5.178E-05	0.000E+00	0.000E+00	2.034E-05
2.450E+00	5.511E-01	1.014E+00	0.000E+00	0.000E+00	-1.026E-04	5.178E-05	0.000E+00	0.000E+00	2.034E-05
2.460E+00	4.989E-01	1.041E+00	0.000E+00	0.000E+00	-1.026E-04	5.178E-05	0.000E+00	0.000E+00	2.035E-05
2.470E+00	4.455E-01	1.065E+00	0.000E+00	0.000E+00	-1.026E-04	5.178E-05	0.000E+00	0.000E+00	2.035E-05
2.480E+00	3.908E-01	1.087E+00	0.000E+00	0.000E+00	-1.025E-04	5.177E-05	0.000E+00	0.000E+00	2.036E-05
2.490E+00	3.352E-01	1.106E+00	0.000E+00	0.000E+00	-1.025E-04	5.176E-05	0.000E+00	0.000E+00	2.036E-05
2.500E+00	2.787E-01	1.122E+00	0.000E+00	0.000E+00	-1.025E-04	5.175E-05	0.000E+00	0.000E+00	2.037E-05
2.510E+00	2.215E-01	1.135E+00	0.000E+00	0.000E+00	-1.024E-04	5.174E-05	0.000E+00	0.000E+00	2.037E-05
2.520E+00	1.636E-01	1.145E+00	0.000E+00	0.000E+00	-1.024E-04	5.172E-05	0.000E+00	0.000E+00	2.038E-05
2.530E+00	1.054E-01	1.153E+00	0.000E+00	0.000E+00	-1.023E-04	5.170E-05	0.000E+00	0.000E+00	2.038E-05
2.540E+00	4.687E-02	1.157E+00	0.000E+00	0.000E+00	-1.023E-04	5.168E-05	0.000E+00	0.000E+00	2.039E-05
2.550E+00	-1.180E-02	1.159E+00	0.000E+00	0.000E+00	-1.022E-04	5.165E-05	0.000E+00	0.000E+00	2.040E-05
2.560E+00	-7.045E-02	1.157E+00	0.000E+00	0.000E+00	-1.022E-04	5.162E-05	0.000E+00	0.000E+00	2.040E-05
2.570E+00	-1.289E-01	1.153E+00	0.000E+00	0.000E+00	-1.021E-04	5.159E-05	0.000E+00	0.000E+00	2.041E-05
2.580E+00	-1.871E-01	1.145E+00	0.000E+00	0.000E+00	-1.021E-04	5.156E-05	0.000E+00	0.000E+00	2.041E-05
2.590E+00	-2.448E-01	1.135E+00	0.000E+00	0.000E+00	-1.020E-04	5.153E-05	0.000E+00	0.000E+00	2.042E-05
2.600E+00	-3.019E-01	1.122E+00	0.000E+00	0.000E+00	-1.019E-04	5.149E-05	0.000E+00	0.000E+00	2.042E-05
2.610E+00	-3.583E-01	1.106E+00	0.000E+00	0.000E+00	-1.019E-04	5.145E-05	0.000E+00	0.000E+00	2.043E-05
2.620E+00	-4.138E-01	1.088E+00	0.000E+00	0.000E+00	-1.018E-04	5.140E-05	0.000E+00	0.000E+00	2.043E-05
2.630E+00	-4.682E-01	1.066E+00	0.000E+00	0.000E+00	-1.017E-04	5.136E-05	0.000E+00	0.000E+00	2.044E-05
2.640E+00	-5.215E-01	1.042E+00	0.000E+00	0.000E+00	-1.016E-04	5.131E-05	0.000E+00	0.000E+00	2.044E-05
2.650E+00	-5.736E-01	1.015E+00	0.000E+00	0.000E+00	-1.016E-04	5.126E-05	0.000E+00	0.000E+00	2.045E-05
2.660E+00	-6.242E-01	9.861E-01	0.000E+00	0.000E+00	-1.015E-04	5.120E-05	0.000E+00	0.000E+00	2.045E-05
2.670E+00	-6.732E-01	9.544E-01	0.000E+00	0.000E+00	-1.014E-04	5.115E-05	0.000E+00	0.000E+00	2.046E-05
2.680E+00	-7.206E-01	9.203E-01	0.000E+00	0.000E+00	-1.013E-04	5.109E-05	0.000E+00	0.000E+00	2.046E-05
2.690E+00	-7.663E-01	8.840E-01	0.000E+00	0.000E+00	-1.012E-04	5.103E-05	0.000E+00	0.000E+00	2.047E-05
2.700E+00	-8.100E-01	8.455E-01	0.000E+00	0.000E+00	-1.012E-04	5.097E-05	0.000E+00	0.000E+00	2.047E-05
2.710E+00	-8.518E-01	8.048E-01	0.000E+00	0.000E+00	-1.011E-04	5.091E-05	0.000E+00	0.000E+00	2.048E-05
2.720E+00	-8.915E-01	7.622E-01	0.000E+00	0.000E+00	-1.010E-04	5.085E-05	0.000E+00	0.000E+00	2.048E-05
2.730E+00	-9.290E-01	7.177E-01	0.000E+00	0.000E+00	-1.009E-04	5.078E-05	0.000E+00	0.000E+00	2.049E-05
2.740E+00	-9.643E-01	6.715E-01	0.000E+00	0.000E+00	-1.008E-04	5.071E-05	0.000E+00	0.000E+00	2.049E-05
2.750E+00	-9.972E-01	6.236E-01	0.000E+00	0.000E+00	-1.007E-04	5.064E-05	0.000E+00	0.000E+00	2.050E-05
2.760E+00	-1.028E+00	5.742E-01	0.000E+00	0.000E+00	-1.006E-04	5.057E-05	0.000E+00	0.000E+00	2.050E-05
2.770E+00	-1.056E+00	5.234E-01	0.000E+00	0.000E+00	-1.005E-04	5.050E-05	0.000E+00	0.000E+00	2.051E-05
2.780E+00	-1.081E+00	4.713E-01	0.000E+00	0.000E+00	-1.004E-04	5.043E-05	0.000E+00	0.000E+00	2.051E-05
2.790E+00	-1.104E+00	4.180E-01	0.000E+00	0.000E+00	-1.003E-04	5.036E-05	0.000E+00	0.000E+00	2.052E-05
2.800E+00	-1.124E+00	3.638E-01	0.000E+00	0.000E+00	-1.002E-04	5.028E-05	0.000E+00	0.000E+00	2.052E-05
2.810E+00	-1.142E+00	3.086E-01	0.000E+00	0.000E+00	-1.001E-04	5.021E-05	0.000E+00	0.000E+00	2.053E-05
2.820E+00	-1.157E+00	2.528E-01	0.000E+00	0.000E+00	-1.000E-04	5.014E-05	0.000E+00	0.000E+00	2.053E-05
2.830E+00	-1.169E+00	1.963E-01	0.000E+00	0.000E+00	-9.993E-05	5.006E-05	0.000E+00	0.000E+00	2.054E-05
2.840E+00	-1.178E+00	1.393E-01	0.000E+00	0.000E+00	-9.983E-05	4.999E-05	0.000E+00	0.000E+00	2.054E-05
2.850E+00	-1.185E+00	8.195E-02	0.000E+00	0.000E+00	-9.974E-05	4.991E-05	0.000E+00	0.000E+00	2.055E-05
2.860E+00	-1.189E+00	2.442E-02	0.000E+00	0.000E+00	-9.964E-05	4.983E-05	0.000E+00	0.000E+00	2.055E-05
2.870E+00	-1.190E+00	-3.318E-02	0.000E+00	0.000E+00	-9.954E-05	4.976E-05	0.000E+00	0.000E+00	2.056E-05
2.880E+00	-1.188E+00	-9.072E-02	0.000E+00	0.000E+00	-9.944E-05	4.968E-05	0.000E+00	0.000E+00	2.056E-05
2.890E+00	-1.183E+00	-1.481E-01	0.000E+00	0.000E+00	-9.934E-05	4.961E-05	0.000E+00	0.000E+00	2.057E-05
2.900E+00	-1.176E+00	-2.051E-01	0.000E+00	0.000E+00	-9.925E-05	4.954E-05	0.000E+00	0.000E+00	2.057E-05
2.910E+00	-1.166E+00	-2.616E-01	0.000E+00	0.000E+00	-9.915E-05	4.946E-05	0.000E+00	0.000E+00	2.058E-05
2.920E+00	-1.153E+00	-3.176E-01	0.000E+00	0.000E+00	-9.905E-05	4.939E-05	0.000E+00	0.000E+00	2.058E-05
2.930E+00	-1.137E+00	-3.728E-01	0.000E+00	0.000E+00	-9.896E-05	4.932E-05	0.000E+00	0.000E+00	2.058E-05
2.940E+00	-1.119E+00	-4.272E-01	0.000E+00	0.000E+00	-9.887E-05	4.925E-05	0.000E+00	0.000E+00	2.059E-05
2.950E+00	-1.099E+00	-4.806E-01	0.000E+00	0.000E+00	-9.877E-05	4.918E-05	0.000E+00	0.000E+00	2.059E-05
2.960E+00	-1.075E+00	-5.329E-01	0.000E+00	0.000E+00	-9.868E-05	4.911E-05	0.000E+00	0.000E+00	2.060E-05
2.970E+00	-1.050E+00	-5.841E-01	0.000E+00	0.000E+00	-9.859E-05	4.904E-05	0.000E+00	0.000E+00	2.060E-05
2.980E+00	-1.022E+00	-6.339E-01	0.000E+00	0.000E+00	-9.850E-05	4.898E-05	0.000E+00	0.000E+00	2.061E-05
2.990E+00	-9.915E-01	-6.822E-01	0.000E+00	0.000E+00	-9.842E-05	4.891E-05	0.000E+00	0.000E+00	2.061E-05
3.000E+00	-9.589E-01	-7.291E-01	0.000E+00	0.000E+00	-9.833E-05	4.885E-05	0.000E+00	0.000E+00	2.062E-05
3.010E+00	-9.241E-01	-7.743E-01	0.000E+00	0.000E+00	-9.825E-05	4.879E-05	0.000E+00	0.000E+00	2.062E-05
3.020E+00	-8.872E-01	-8.178E-01	0.000E+00	0.000E+00	-9.817E-05	4.873E-05	0.000E+00	0.000E+00	2.063E-05
3.030E+00	-8.483E-01	-8.594E-01	0.000E+00	0.000E+00	-9.809E-05	4.867E-05	0.000E+00	0.000E+00	2.063E-05
3.040E+00	-8.075E-01	-8.991E-01	0.000E+00	0.000E+00	-9.801E-05	4.861E-05	0.000E+00	0.000E+00	2.064E-05
3.050E+00	-7.649E-01	-9.369E-01	0.000E+00	0.000E+00	-9.793E-05	4.856E-05	0.000E+00	0.000E+00	2.064E-05
3.060E+00	-7.206E-01	-9.725E-01	0.000E+00	0.000E+00	-9.786E-05	4.851E-05	0.000E+00	0.000E+00	2.065E-05
3.070E+00	-6.747E-01	-1.006E+00	0.000E+00	0.000E+00	-9.778E-05	4.845E-05	0.000E+00	0.000E+00	2.065E-05
3.080E+00	-6.272E-01	-1.037E+00	0.000E+00	0.000E+00	-9.771E-05	4.841E-05	0.000E+00	0.000E+00	2.065E-05
3.090E+00	-5.784E-01	-1.066E+00	0.000E+00	0.000E+00	-9.765E-05	4.836E-05	0.000E+00	0.000E+00	2.066E-05
3.100E+00	-5.282E-01	-1.093E+00	0.000E+00	0.000E+00	-9.758E-05	4.832E-05	0.000E+00	0.000E+00	2.066E-05
3.110E+00	-4.769E-01	-1.117E+00	0.000E+00	0.000E+00	-9.752E-05	4.827E-05	0.000E+00	0.000E+00	2.067E-05
3.120E+00	-4.246E-01	-1.139E+00	0.000E+00	0.000E+00	-9.746E-05	4.823E-05	0.000E+00	0.000E+00	2.067E-05
3.130E+00	-3.712E-01	-1.158E+00	0.000E+00	0.000E+00	-9.740E-05	4.820E-05	0.000E+00	0.000E+00	2.068E-05
3.140E+00	-3.171E-01	-1.175E+00	0.000E+00	0.000E+00	-9.734E-05	4.816E-05	0.000E+00	0.000E+00	2.068E-05
3.150E+00	-2.622E-01	-1.189E+00	0.000E+00	0.000E+00	-9.729E-05	4.813E-05	0.000E+00	0.000E+00	2.069E-05
3.160E+00	-2.068E-01	-1.200E+00	0.000E+00	0.000E+00	-9.724E-05	4.810E-05	0.000E+00	0.000E+00	2.069E-05
3.170E+00	-1.509E-01	-1.209E+00	0.000E+00	0.000E+00	-9.719E-05	4.807E-05	0.000E+00	0.000E+00	2.070E-05
3.180E+00	-9.465E-02	-1.216E+00	0.000E+00	0.000E+00	-9.714E-05	4.804E-05	0.000E+00	0.000E+00	2.070E-05
3.190E+00	-3.818E-02	-1.219E+00	0.000E+00	0.000E+00	-9.709E-05	4.802E-05	0.000E+00	0.000E+00	2.070E-05
3.200E+00	1.838E-02	-1.220E+00	0.000E+00	0.000E+00	-9.705E-05	4.800E-05	0.000E+00	0.000E+00	2.071E-05
3.210E+00	7.491E-02	-1.219E+00	0.000E+00	0.000E+00	-9.701E-05	4.798E-05	0.000E+00	0.000E+00	2.071E-05
3.220E+00	1.313E-01	-1.214E+00	0.000E+00	0.000E+00	-9.697E-05	4.796E-05	0.000E+00	0.000E+00	2.072E-05
3.230E+00	1.874E-01	-1.207E+00	0.000E+00	0.000E+00	-9.694E-05	4.795E-05	0.000E+00	0.000E+00	2.072E-05
3.240E+00	2.431E-01	-1.198E+00	0.000E+00	0.000E+00	-9.691E-05	4.794E-05	0.000E+00	0.000E+00	2.073E-05
3.250E+00	2.983E-01	-1.186E+00	0.000E+00	0.000E+00	-9.687E-05	4.793E-05	0.000E+00	0.000E+00	2.073E-05
3.260E+00	3.529E-01	-1.171E+00	0.000E+00	0.000E+00	-9.685E-05	4.792E-05	0.000E+00	0.000E+00	2.074E-05
3.270E+00	4.067E-01	-1.154E+00	0.000E+00	0.000E+00	-9.682E-05	4.791E-05	0.000E+00	0.000E+00	2.074E-05
3.280E+00	4.597E-01	-1.134E+00	0.000E+00	0.000E+00	-9.680E-05	4.791E-05	0.000E+00	0.000E+00	2.074E-05
3.290E+00	5.116E-01	-1.112E+00	0.000E+00	0.000E+00	-9.677E-05	4.791E-05	0.000E+00	0.000E+00	2.075E-05
3.300E+00	5.625E-01	-1.087E+00	0.000E+00	0.000E+00	-9.675E-05	4.791E-05	0.000E+00	0.000E+00	2.075E-05
3.310E+00	6.122E-01	-1.060E+00	0.000E+00	0.000E+00	-9.674E-05	4.791E-05	0.000E+00	0.000E+00	2.076E-05
3.320E+00	6.606E-01	-1.031E+00	0.000E+00	0.000E+00	-9.672E-05	4.792E-05	0.000E+00	0.000E+00	2.076E-05
3.330E+00	7.075E-01	-9.996E-01	0.000E+00	0.000E+00	-9.671E-05	4.792E-05	0.000E+00	0.000E+00	2.077E-05
3.340E+00	7.530E-01	-9.661E-01	0.000E+00	0.000E+00	-9.669E-05	4.793E-05	0.000E+00	0.000E+00	2.077E-05
3.350E+00	7.969E-01	-9.304E-01	0.000E+00	0.000E+00	-9.668E-05	4.794E-05	0.000E+00	0.000E+00	2.078E-05
3.360E+00	8.390E-01	-8.927E-01	0.000E+00	0.000E+00	-9.668E-05	4.795E-05	0.000E+00	0.000E+00	2.078E-05
3.370E+00	8.794E-01	-8.531E-01	0.000E+00	0.000E+00	-9.667E-05	4.797E-05	0.000E+00	0.000E+00	2.078E-05
3.380E+00	9.178E-01	-8.117E-01	0.000E+00	0.000E+00	-9.666E-05	4.798E-05	0.000E+00	0.000E+00	2.079E-05
3.390E+00	9.544E-01	-7.685E-01	0.000E+00	0.000E+00	-9.666E-05	4.800E-05	0.000E+00	0.000E+00	2.079E-05
3.400E+00	9.888E-01	-7.236E-01	0.000E+00	0.000E+00	-9.666E-05	4.802E-05	0.000E+00	0.000E+00	2.080E-05
3.410E+00	1.021E+00	-6.772E-01	0.000E+00	0.000E+00	-9.666E-05	4.804E-05	0.000E+00	0.000E+00	2.080E-05
3.420E+00	1.051E+00	-6.293E-01	0.000E+00	0.000E+00	-9.666E-05	4.806E-05	0.000E+00	0.000E+00	2.081E-05
3.430E+00	1.079E+00	-5.801E-01	0.000E+00	0.000E+00	-9.666E-05	4.808E-05	0.000E+00	0.000E+00	2.081E-05
3.440E+00	1.105E+00	-5.296E-01	0.000E+00	0.000E+00	-9.666E-05	4.810E-05	0.000E+00	0.000E+00	2.082E-05
3.450E+00	1.128E+00	-4.780E-01	0.000E+00	0.000E+00	-9.666E-05	4.813E-05	0.000E+00	0.000E+00	2.082E-05
3.460E+00	1.149E+00	-4.253E-01	0.000E+00	0.000E+00	-9.667E-05	4.815E-05	0.000E+00	0.000E+00	2.083E-05
3.470E+00	1.167E+00	-3.717E-01	0.000E+00	0.000E+00	-9.667E-05	4.818E-05	0.000E+00	0.000E+00	2.083E-05
3.480E+00	1.183E+00	-3.173E-01	0.000E+00	0.000E+00	-9.668E-05	4.820E-05	0.000E+00	0.000E+00	2.083E-05
3.490E+00	1.197E+00	-2.622E-01	0.000E+00	0.000E+00	-9.668E-05	4.823E-05	0.000E+00	0.000E+00	2.084E-05
3.500E+00	1.207E+00	-2.065E-01	0.000E+00	0.000E+00	-9.669E-05	4.826E-05	0.000E+00	0.000E+00	2.084E-05
3.510E+00	1.216E+00	-1.504E-01	0.000E+00	0.000E+00	-9.670E-05	4.829E-05	0.000E+00	0.000E+00	2.085E-05
3.520E+00	1.221E+00	-9.391E-02	0.000E+00	0.000E+00	-9.670E-05	4.831E-05	0.000E+00	0.000E+00	2.085E-05
3.530E+00	1.224E+00	-3.723E-02	0.000E+00	0.000E+00	-9.671E-05	4.834E-05	0.000E+00	0.000E+00	2.086E-05
3.540E+00	1.224E+00	1.954E-02	0.000E+00	0.000E+00	-9.672E-05	4.837E-05	0.000E+00	0.000E+00	2.086E-05
3.550E+00	1.222E+00	7.629E-02	0.000E+00	0.000E+00	-9.673E-05	4.840E-05	0.000E+00	0.000E+00	2.087E-05
3.560E+00	1.217E+00	1.329E-01	0.000E+00	0.000E+00	-9.673E-05	4.843E-05	0.000E+00	0.000E+00	2.087E-05
3.570E+00	1.210E+00	1.892E-01	0.000E+00	0.000E+00	-9.674E-05	4.846E-05	0.000E+00	0.000E+00	2.087E-05
3.580E+00	1.199E+00	2.451E-01	0.000E+00	0.000E+00	-9.675E-05	4.848E-05	0.000E+00	0.000E+00	2.088E-05
3.590E+00	1.187E+00	3.005E-01	0.000E+00	0.000E+00	-9.676E-05	4.851E-05	0.000E+00	0.000E+00	2.088E-05
3.600E+00	1.171E+00	3.553E-01	0.000E+00	0.000E+00	-9.676E-05	4.854E-05	0.000E+00	0.000E+00	2.089E-05
3.610E+00	1.153E+00	4.093E-01	0.000E+00	0.000E+00	-9.677E-05	4.856E-05	0.000E+00	0.000E+00	2.089E-05
3.620E+00	1.133E+00	4.625E-01	0.000E+00	0.000E+00	-9.677E-05	4.859E-05	0.000E+00	0.000E+00	2.090E-05
3.630E+00	1.110E+00	5.146E-01	0.000E+00	0.000E+00	-9.677E-05	4.861E-05	0.000E+00	0.000E+00	2.090E-05
3.640E+00	1.085E+00	5.657E-01	0.000E+00	0.000E+00	-9.678E-05	4.864E-05	0.000E+00	0.000E+00	2.091E-05
3.650E+00	1.058E+00	6.156E-01	0.000E+00	0.000E+00	-9.678E-05	4.866E-05	0.000E+00	0.000E+00	2.091E-05
3.660E+00	1.028E+00	6.641E-01	0.000E+00	0.000E+00	-9.678E-05	4.868E-05	0.000E+00	0.000E+00	2.091E-05
3.670E+00	9.959E-01	7.112E-01	0.000E+00	0.000E+00	-9.678E-05	4.870E-05	0.000E+00	0.000E+00	2.092E-05
3.680E+00	9.617E-01	7.568E-01	0.000E+00	0.000E+00	-9.677E-05	4.872E-05	0.000E+00	0.000E+00	2.092E-05
3.690E+00	9.255E-01	8.008E-01	0.000E+00	0.000E+00	-9.677E-05	4.874E-05	0.000E+00	0.000E+00	2.093E-05
3.700E+00	8.873E-01	8.431E-01	0.000E+00	0.000E+00	-9.677E-05	4.875E-05	0.000E+00	0.000E+00	2.093E-05
3.710E+00	8.471E-01	8.836E-01	0.000E+00	0.000E+00	-9.676E-05	4.876E-05	0.000E+00	0.000E+00	2.094E-05
3.720E+00	8.051E-01	9.221E-01	0.000E+00	0.000E+00	-9.675E-05	4.878E-05	0.000E+00	0.000E+00	2.094E-05
3.730E+00	7.614E-01	9.587E-01	0.000E+00	0.000E+00	-9.674E-05	4.879E-05	0.000E+00	0.000E+00	2.095E-05
3.740E+00	7.160E-01	9.933E-01	0.000E+00	0.000E+00	-9.673E-05	4.880E-05	0.000E+00	0.000E+00	2.095E-05
3.750E+00	6.691E-01	1.026E+00	0.000E+00	0.000E+00	-9.671E-05	4.880E-05	0.000E+00	0.000E+00	2.096E-05
3.760E+00	6.207E-01	1.056E+00	0.000E+00	0.000E+00	-9.670E-05	4.881E-05	0.000E+00	0.000E+00	2.096E-05
3.770E+00	5.710E-01	1.084E+00	0.000E+00	0.000E+00	-9.668E-05	4.881E-05	0.000E+00	0.000E+00	2.096E-05
3.780E+00	5.200E-01	1.109E+00	0.000E+00	0.000E+00	-9.666E-05	4.881E-05	0.000E+00	0.000E+00	2.097E-05
3.790E+00	4.679E-01	1.133E+00	0.000E+00	0.000E+00	-9.664E-05	4.881E-05	0.000E+00	0.000E+00	2.097E-05
3.800E+00	4.148E-01	1.154E+00	0.000E+00	0.000E+00	-9.661E-05	4.881E-05	0.000E+00	0.000E+00	2.098E-05
3.810E+00	3.608E-01	1.172E+00	0.000E+00	0.000E+00	-9.659E-05	4.880E-05	0.000E+00	0.000E+00	2.098E-05
3.820E+00	3.061E-01	1.188E+00	0.000E+00	0.000E+00	-9.656E-05	4.880E-05	0.000E+00	0.000E+00	2.099E-05
3.830E+00	2.506E-01	1.201E+00	0.000E+00	0.000E+00	-9.653E-05	4.879E-05	0.000E+00	0.000E+00	2.099E-05
3.840E+00	1.946E-01	1.212E+00	0.000E+00	0.000E+00	-9.650E-05	4.877E-05	0.000E+00	0.000E+00	2.100E-05
3.850E+00	1.382E-01	1.220E+00	0.000E+00	0.000E+00	-9.646E-05	4.876E-05	0.000E+00	0.000E+00	2.100E-05
3.860E+00	8.145E-02	1.226E+00	0.000E+00	0.000E+00	-9.643E-05	4.874E-05	0.000E+00	0.000E+00	2.100E-05
3.870E+00	2.454E-02	1.229E+00	0.000E+00	0.000E+00	-9.639E-05	4.873E-05	0.000E+00	0.000E+00	2.101E-05
3.880E+00	-3.245E-02	1.229E+00	0.000E+00	0.000E+00	-9.634E-05	4.870E-05	0.000E+00	0.000E+00	2.101E-05
3.890E+00	-8.937E-02	1.227E+00	0.000E+00	0.000E+00	-9.630E-05	4.868E-05	0.000E+00	0.000E+00	2.102E-05
3.900E+00	-1.461E-01	1.222E+00	0.000E+00	0.000E+00	-9.626E-05	4.866E-05	0.000E+00	0.000E+00	2.102E-05
3.910E+00	-2.026E-01	1.214E+00	0.000E+00	0.000E+00	-9.621E-05	4.863E-05	0.000E+00	0.000E+00	2.103E-05
3.920E+00	-2.586E-01	1.204E+00	0.000E+00	0.000E+00	-9.616E-05	4.860E-05	0.000E+00	0.000E+00	2.103E-05
3.930E+00	-3.141E-01	1.192E+00	0.000E+00	0.000E+00	-9.611E-05	4.857E-05	0.000E+00	0.000E+00	2.104E-05
3.940E+00	-3.689E-01	1.177E+00	0.000E+00	0.000E+00	-9.605E-05	4.853E-05	0.000E+00	0.000E+00	2.104E-05
3.950E+00	-4.230E-01	1.159E+00	0.000E+00	0.000E+00	-9.599E-05	4.850E-05	0.000E+00	0.000E+00	2.104E-05
3.960E+00	-4.762E-01	1.139E+00	0.000E+00	0.000E+00	-9.594E-05	4.846E-05	0.000E+00	0.000E+00	2.105E-05
3.970E+00	-5.285E-01	1.117E+00	0.000E+00	0.000E+00	-9.588E-05	4.842E-05	0.000E+00	0.000E+00	2.105E-05
3.980E+00	-5.796E-01	1.092E+00	0.000E+00	0.000E+00	-9.581E-05	4.838E-05	0.000E+00	0.000E+00	2.106E-05
3.990E+00	-6.295E-01	1.065E+00	0.000E+00	0.000E+00	-9.575E-05	4.833E-05	0.000E+00	0.000E+00	2.106E-05
4.000E+00	-6.781E-01	1.036E+00	0.000E+00	0.000E+00	-9.568E-05	4.829E-05	0.000E+00	0.000E+00	2.107E-05
4.010E+00	-7.253E-01	1.004E+00	0.000E+00	0.000E+00	-9.562E-05	4.824E-05	0.000E+00	0.000E+00	2.107E-05
4.020E+00	-7.711E-01	9.706E-01	0.000E+00	0.000E+00	-9.555E-05	4.819E-05	0.000E+00	0.000E+00	2.108E-05
4.030E+00	-8.152E-01	9.351E-01	0.000E+00	0.000E+00	-9.548E-05	4.814E-05	0.000E+00	0.000E+00	2.108E-05
4.040E+00	-8.576E-01	8.976E-01	0.000E+00	0.000E+00	-9.541E-05	4.809E-05	0.000E+00	0.000E+00	2.108E-05
4.050E+00	-8.983E-01	8.583E-01	0.000E+00	0.000E+00	-9.533E-05	4.804E-05	0.000E+00	0.000E+00	2.109E-05
4.060E+00	-9.372E-01	8.172E-01	0.000E+00	0.000E+00	-9.526E-05	4.798E-05	0.000E+00	0.000E+00	2.109E-05
4.070E+00	-9.741E-01	7.744E-01	0.000E+00	0.000E+00	-9.518E-05	4.792E-05	0.000E+00	0.000E+00	2.110E-05
4.080E+00	-1.009E+00	7.300E-01	0.000E+00	0.000E+00	-9.510E-05	4.787E-05	0.000E+00	0.000E+00	2.110E-05
4.090E+00	-1.042E+00	6.841E-01	0.000E+00	0.000E+00	-9.503E-05	4.781E-05	0.000E+00	0.000E+00	2.111E-05
4.100E+00	-1.073E+00	6.368E-01	0.000E+00	0.000E+00	-9.495E-05	4.775E-05	0.000E+00	0.000E+00	2.111E-05
4.110E+00	-1.101E+00	5.882E-01	0.000E+00	0.000E+00	-9.487E-05	4.769E-05	0.000E+00	0.000E+00	2.111E-05
4.120E+00	-1.128E+00	5.384E-01	0.000E+00	0.000E+00	-9.479E-05	4.762E-05	0.000E+00	0.000E+00	2.112E-05
4.130E+00	-1.152E+00	4.875E-01	0.000E+00	0.000E+00	-9.470E-05	4.756E-05	0.000E+00	0.000E+00	2.112E-05
4.140E+00	-1.174E+00	4.356E-01	0.000E+00	0.000E+00	-9.462E-05	4.750E-05	0.000E+00	0.000E+00	2.113E-05
4.150E+00	-1.193E+00	3.828E-01	0.000E+00	0.000E+00	-9.454E-05	4.744E-05	0.000E+00	0.000E+00	2.113E-05
4.160E+00	-1.210E+00	3.292E-01	0.000E+00	0.000E+00	-9.446E-05	4.737E-05	0.000E+00	0.000E+00	2.114E-05
4.170E+00	-1.225E+00	2.750E-01	0.000E+00	0.000E+00	-9.437E-05	4.731E-05	0.000E+00	0.000E+00	2.114E-05
4.180E+00	-1.237E+00	2.202E-01	0.000E+00	0.000E+00	-9.429E-05	4.724E-05	0.000E+00	0.000E+00	2.114E-05
