t	earth_x	earth_y	sun_x	sun_y	U	K	Lx	Ly	Lz
3.470E+00	-9.823E-01	1.877E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.480E+00	-9.921E-01	1.256E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.490E+00	-9.980E-01	6.308E-02	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.500E+00	-1.000E+00	2.894E-04	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.510E+00	-9.981E-01	-6.250E-02	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.520E+00	-9.922E-01	-1.250E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.530E+00	-9.824E-01	-1.871E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.540E+00	-9.687E-01	-2.484E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.550E+00	-9.512E-01	-3.087E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.560E+00	-9.299E-01	-3.679E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.570E+00	-9.050E-01	-4.255E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.580E+00	-8.765E-01	-4.815E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.590E+00	-8.445E-01	-5.356E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.600E+00	-8.092E-01	-5.875E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.610E+00	-7.707E-01	-6.372E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.620E+00	-7.292E-01	-6.843E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.630E+00	-6.848E-01	-7.288E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.640E+00	-6.377E-01	-7.703E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.650E+00	-5.881E-01	-8.088E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.660E+00	-5.361E-01	-8.442E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.670E+00	-4.820E-01	-8.762E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.680E+00	-4.261E-01	-9.047E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.690E+00	-3.684E-01	-9.297E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.700E+00	-3.093E-01	-9.510E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.710E+00	-2.490E-01	-9.685E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.720E+00	-1.877E-01	-9.822E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.730E+00	-1.257E-01	-9.921E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.740E+00	-6.312E-02	-9.980E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.750E+00	-3.298E-04	-1.000E+00	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.760E+00	6.246E-02	-9.981E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.770E+00	1.250E-01	-9.922E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.780E+00	1.871E-01	-9.824E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.790E+00	2.484E-01	-9.687E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.800E+00	3.087E-01	-9.512E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.810E+00	3.678E-01	-9.299E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.820E+00	4.255E-01	-9.050E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.830E+00	4.815E-01	-8.765E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.840E+00	5.355E-01	-8.445E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.850E+00	5.875E-01	-8.092E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.860E+00	6.372E-01	-7.707E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.870E+00	6.843E-01	-7.292E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.880E+00	7.287E-01	-6.848E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.890E+00	7.703E-01	-6.377E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.900E+00	8.088E-01	-5.881E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.910E+00	8.442E-01	-5.361E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.920E+00	8.761E-01	-4.820E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.930E+00	9.047E-01	-4.261E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.940E+00	9.297E-01	-3.684E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.950E+00	9.510E-01	-3.093E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.960E+00	9.685E-01	-2.490E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.970E+00	9.822E-01	-1.877E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.980E+00	9.921E-01	-1.257E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
3.990E+00	9.980E-01	-6.312E-02	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.000E+00	1.000E+00	-3.307E-04	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.010E+00	9.980E-01	6.246E-02	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.020E+00	9.922E-01	1.250E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.030E+00	9.823E-01	1.871E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.040E+00	9.687E-01	2.484E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.050E+00	9.512E-01	3.087E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.060E+00	9.299E-01	3.678E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.070E+00	9.050E-01	4.255E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.080E+00	8.765E-01	4.815E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.090E+00	8.445E-01	5.356E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.100E+00	8.092E-01	5.875E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.110E+00	7.707E-01	6.372E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.120E+00	7.292E-01	6.843E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.130E+00	6.848E-01	7.287E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.140E+00	6.377E-01	7.703E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.150E+00	5.881E-01	8.088E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.160E+00	5.361E-01	8.442E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.170E+00	4.820E-01	8.762E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.180E+00	4.261E-01	9.047E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.190E+00	3.684E-01	9.297E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.200E+00	3.093E-01	9.510E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.210E+00	2.490E-01	9.685E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.220E+00	1.877E-01	9.822E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.230E+00	1.257E-01	9.921E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.240E+00	6.312E-02	9.980E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.250E+00	3.317E-04	1.000E+00	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.260E+00	-6.246E-02	9.981E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.270E+00	-1.250E-01	9.922E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.280E+00	-1.871E-01	9.824E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.290E+00	-2.484E-01	9.687E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.300E+00	-3.087E-01	9.512E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.310E+00	-3.678E-01	9.299E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.320E+00	-4.255E-01	9.050E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.330E+00	-4.815E-01	8.765E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.340E+00	-5.355E-01	8.445E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.350E+00	-5.875E-01	8.092E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.360E+00	-6.372E-01	7.707E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.370E+00	-6.843E-01	7.292E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.380E+00	-7.287E-01	6.848E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.390E+00	-7.703E-01	6.377E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.400E+00	-8.088E-01	5.881E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.410E+00	-8.442E-01	5.361E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.420E+00	-8.762E-01	4.821E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.430E+00	-9.047E-01	4.261E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.440E+00	-9.297E-01	3.685E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.450E+00	-9.510E-01	3.094E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.460E+00	-9.685E-01	2.490E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.470E+00	-9.822E-01	1.877E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.480E+00	-9.921E-01	1.257E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.490E+00	-9.980E-01	6.316E-02	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.500E+00	-1.000E+00	3.721E-04	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.510E+00	-9.981E-01	-6.242E-02	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.520E+00	-9.922E-01	-1.250E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.530E+00	-9.824E-01	-1.870E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.540E+00	-9.687E-01	-2.483E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.550E+00	-9.512E-01	-3.087E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.560E+00	-9.299E-01	-3.678E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.570E+00	-9.050E-01	-4.254E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.580E+00	-8.765E-01	-4.814E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.590E+00	-8.446E-01	-5.355E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.600E+00	-8.093E-01	-5.875E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.610E+00	-7.708E-01	-6.371E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.620E+00	-7.293E-01	-6.843E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.630E+00	-6.848E-01	-7.287E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.640E+00	-6.377E-01	-7.703E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.650E+00	-5.881E-01	-8.088E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.660E+00	-5.362E-01	-8.441E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.670E+00	-4.821E-01	-8.761E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.680E+00	-4.262E-01	-9.047E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.690E+00	-3.685E-01	-9.296E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.700E+00	-3.094E-01	-9.509E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.710E+00	-2.491E-01	-9.685E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.720E+00	-1.878E-01	-9.822E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.730E+00	-1.257E-01	-9.921E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.740E+00	-6.320E-02	-9.980E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.750E+00	-4.125E-04	-1.000E+00	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.760E+00	6.238E-02	-9.981E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.770E+00	1.249E-01	-9.922E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.780E+00	1.870E-01	-9.824E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.790E+00	2.483E-01	-9.687E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.800E+00	3.086E-01	-9.512E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.810E+00	3.677E-01	-9.299E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.820E+00	4.254E-01	-9.050E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.830E+00	4.814E-01	-8.765E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.840E+00	5.355E-01	-8.446E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.850E+00	5.875E-01	-8.093E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.860E+00	6.371E-01	-7.708E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.870E+00	6.842E-01	-7.293E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.880E+00	7.287E-01	-6.849E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.890E+00	7.702E-01	-6.377E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.900E+00	8.088E-01	-5.881E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.910E+00	8.441E-01	-5.362E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.920E+00	8.761E-01	-4.821E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.930E+00	9.047E-01	-4.262E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.940E+00	9.296E-01	-3.685E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.950E+00	9.509E-01	-3.094E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.960E+00	9.685E-01	-2.491E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.970E+00	9.822E-01	-1.878E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.980E+00	9.921E-01	-1.257E-01	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
4.990E+00	9.980E-01	-6.320E-02	0.000E+00	0.000E+00	-1.184E-04	5.922E-05	0.000E+00	0.000E+00	1.885E-05
