t	earth_x	earth_y	earth_vx	earth_vy	sun_x	sun_y	jupiter_x	jupiter_y	K	U
2.280E+00	-2.118E-01	9.841E-01	-6.105E+00	-1.296E+00	0.000E+00	0.000E+00	1.845E+00	4.862E+00	3.802E-02	-7.604E-02
2.290E+00	-2.724E-01	9.693E-01	-6.011E+00	-1.674E+00	0.000E+00	0.000E+00	1.819E+00	4.871E+00	3.802E-02	-7.604E-02
2.300E+00	-3.319E-01	9.507E-01	-5.894E+00	-2.045E+00	0.000E+00	0.000E+00	1.793E+00	4.881E+00	3.802E-02	-7.604E-02
2.310E+00	-3.902E-01	9.284E-01	-5.754E+00	-2.408E+00	0.000E+00	0.000E+00	1.767E+00	4.890E+00	3.802E-02	-7.604E-02
2.320E+00	-4.469E-01	9.026E-01	-5.592E+00	-2.762E+00	0.000E+00	0.000E+00	1.741E+00	4.900E+00	3.802E-02	-7.604E-02
2.330E+00	-5.019E-01	8.732E-01	-5.409E+00	-3.105E+00	0.000E+00	0.000E+00	1.715E+00	4.909E+00	3.802E-02	-7.604E-02
2.340E+00	-5.550E-01	8.405E-01	-5.204E+00	-3.436E+00	0.000E+00	0.000E+00	1.689E+00	4.918E+00	3.802E-02	-7.604E-02
2.350E+00	-6.060E-01	8.045E-01	-4.980E+00	-3.754E+00	0.000E+00	0.000E+00	1.663E+00	4.927E+00	3.802E-02	-7.604E-02
2.360E+00	-6.546E-01	7.655E-01	-4.736E+00	-4.057E+00	0.000E+00	0.000E+00	1.637E+00	4.936E+00	3.802E-02	-7.604E-02
2.370E+00	-7.006E-01	7.235E-01	-4.474E+00	-4.344E+00	0.000E+00	0.000E+00	1.611E+00	4.944E+00	3.802E-02	-7.604E-02
2.380E+00	-7.440E-01	6.786E-01	-4.195E+00	-4.615E+00	0.000E+00	0.000E+00	1.585E+00	4.953E+00	3.802E-02	-7.604E-02
2.390E+00	-7.845E-01	6.312E-01	-3.899E+00	-4.869E+00	0.000E+00	0.000E+00	1.558E+00	4.961E+00	3.802E-02	-7.604E-02
2.400E+00	-8.219E-01	5.813E-01	-3.588E+00	-5.103E+00	0.000E+00	0.000E+00	1.532E+00	4.969E+00	3.802E-02	-7.604E-02
2.410E+00	-8.562E-01	5.292E-01	-3.264E+00	-5.318E+00	0.000E+00	0.000E+00	1.506E+00	4.977E+00	3.802E-02	-7.604E-02
2.420E+00	-8.872E-01	4.750E-01	-2.926E+00	-5.512E+00	0.000E+00	0.000E+00	1.479E+00	4.985E+00	3.802E-02	-7.604E-02
2.430E+00	-9.147E-01	4.190E-01	-2.577E+00	-5.685E+00	0.000E+00	0.000E+00	1.453E+00	4.993E+00	3.802E-02	-7.604E-02
2.440E+00	-9.387E-01	3.614E-01	-2.217E+00	-5.837E+00	0.000E+00	0.000E+00	1.427E+00	5.000E+00	3.802E-02	-7.604E-02
2.450E+00	-9.590E-01	3.024E-01	-1.849E+00	-5.965E+00	0.000E+00	0.000E+00	1.400E+00	5.008E+00	3.802E-02	-7.604E-02
2.460E+00	-9.756E-01	2.422E-01	-1.473E+00	-6.071E+00	0.000E+00	0.000E+00	1.373E+00	5.015E+00	3.802E-02	-7.604E-02
2.470E+00	-9.884E-01	1.810E-01	-1.091E+00	-6.153E+00	0.000E+00	0.000E+00	1.347E+00	5.023E+00	3.802E-02	-7.604E-02
2.480E+00	-9.974E-01	1.192E-01	-7.038E-01	-6.211E+00	0.000E+00	0.000E+00	1.320E+00	5.030E+00	3.802E-02	-7.604E-02
2.490E+00	-1.002E+00	5.689E-02	-3.139E-01	-6.246E+00	0.000E+00	0.000E+00	1.294E+00	5.037E+00	3.802E-02	-7.604E-02
2.500E+00	-1.004E+00	-5.636E-03	7.768E-02	-6.256E+00	0.000E+00	0.000E+00	1.267E+00	5.043E+00	3.802E-02	-7.604E-02
2.510E+00	-1.001E+00	-6.814E-02	4.695E-01	-6.241E+00	0.000E+00	0.000E+00	1.240E+00	5.050E+00	3.802E-02	-7.604E-02
2.520E+00	-9.943E-01	-1.304E-01	8.599E-01	-6.202E+00	0.000E+00	0.000E+00	1.213E+00	5.056E+00	3.802E-02	-7.604E-02
2.530E+00	-9.837E-01	-1.921E-01	1.248E+00	-6.139E+00	0.000E+00	0.000E+00	1.187E+00	5.063E+00	3.802E-02	-7.604E-02
2.540E+00	-9.694E-01	-2.531E-01	1.631E+00	-6.051E+00	0.000E+00	0.000E+00	1.160E+00	5.069E+00	3.802E-02	-7.604E-02
2.550E+00	-9.512E-01	-3.130E-01	2.008E+00	-5.940E+00	0.000E+00	0.000E+00	1.133E+00	5.075E+00	3.802E-02	-7.604E-02
2.560E+00	-9.292E-01	-3.718E-01	2.378E+00	-5.805E+00	0.000E+00	0.000E+00	1.106E+00	5.081E+00	3.802E-02	-7.604E-02
2.570E+00	-9.036E-01	-4.291E-01	2.740E+00	-5.647E+00	0.000E+00	0.000E+00	1.079E+00	5.087E+00	3.802E-02	-7.604E-02
2.580E+00	-8.745E-01	-4.847E-01	3.091E+00	-5.467E+00	0.000E+00	0.000E+00	1.052E+00	5.092E+00	3.802E-02	-7.604E-02
2.590E+00	-8.418E-01	-5.383E-01	3.430E+00	-5.264E+00	0.000E+00	0.000E+00	1.025E+00	5.098E+00	3.802E-02	-7.604E-02
2.600E+00	-8.059E-01	-5.899E-01	3.757E+00	-5.041E+00	0.000E+00	0.000E+00	9.980E-01	5.103E+00	3.802E-02	-7.604E-02
2.610E+00	-7.667E-01	-6.391E-01	4.069E+00	-4.797E+00	0.000E+00	0.000E+00	9.709E-01	5.109E+00	3.802E-02	-7.604E-02
2.620E+00	-7.246E-01	-6.857E-01	4.365E+00	-4.533E+00	0.000E+00	0.000E+00	9.438E-01	5.114E+00	3.802E-02	-7.604E-02
2.630E+00	-6.795E-01	-7.297E-01	4.645E+00	-4.251E+00	0.000E+00	0.000E+00	9.167E-01	5.119E+00	3.802E-02	-7.604E-02
2.640E+00	-6.317E-01	-7.707E-01	4.906E+00	-3.952E+00	0.000E+00	0.000E+00	8.896E-01	5.123E+00	3.802E-02	-7.604E-02
2.650E+00	-5.814E-01	-8.087E-01	5.148E+00	-3.637E+00	0.000E+00	0.000E+00	8.624E-01	5.128E+00	3.802E-02	-7.604E-02
2.660E+00	-5.288E-01	-8.434E-01	5.370E+00	-3.306E+00	0.000E+00	0.000E+00	8.352E-01	5.132E+00	3.802E-02	-7.604E-02
2.670E+00	-4.741E-01	-8.748E-01	5.571E+00	-2.962E+00	0.000E+00	0.000E+00	8.080E-01	5.137E+00	3.802E-02	-7.604E-02
2.680E+00	-4.175E-01	-9.026E-01	5.750E+00	-2.605E+00	0.000E+00	0.000E+00	7.808E-01	5.141E+00	3.802E-02	-7.604E-02
2.690E+00	-3.592E-01	-9.268E-01	5.906E+00	-2.238E+00	0.000E+00	0.000E+00	7.535E-01	5.145E+00	3.802E-02	-7.604E-02
2.700E+00	-2.994E-01	-9.473E-01	6.039E+00	-1.860E+00	0.000E+00	0.000E+00	7.263E-01	5.149E+00	3.802E-02	-7.604E-02
2.710E+00	-2.385E-01	-9.640E-01	6.147E+00	-1.475E+00	0.000E+00	0.000E+00	6.990E-01	5.153E+00	3.802E-02	-7.604E-02
2.720E+00	-1.766E-01	-9.768E-01	6.231E+00	-1.084E+00	0.000E+00	0.000E+00	6.717E-01	5.156E+00	3.802E-02	-7.604E-02
2.730E+00	-1.140E-01	-9.857E-01	6.290E+00	-6.871E-01	0.000E+00	0.000E+00	6.443E-01	5.160E+00	3.802E-02	-7.604E-02
2.740E+00	-5.087E-02	-9.905E-01	6.323E+00	-2.873E-01	0.000E+00	0.000E+00	6.170E-01	5.163E+00	3.802E-02	-7.604E-02
2.750E+00	1.241E-02	-9.914E-01	6.331E+00	1.141E-01	0.000E+00	0.000E+00	5.896E-01	5.166E+00	3.802E-02	-7.604E-02
2.760E+00	7.565E-02	-9.883E-01	6.313E+00	5.155E-01	0.000E+00	0.000E+00	5.622E-01	5.170E+00	3.802E-02	-7.604E-02
2.770E+00	1.386E-01	-9.811E-01	6.269E+00	9.152E-01	0.000E+00	0.000E+00	5.348E-01	5.172E+00	3.802E-02	-7.604E-02
2.780E+00	2.010E-01	-9.700E-01	6.200E+00	1.311E+00	0.000E+00	0.000E+00	5.074E-01	5.175E+00	3.802E-02	-7.604E-02
2.790E+00	2.625E-01	-9.549E-01	6.106E+00	1.703E+00	0.000E+00	0.000E+00	4.800E-01	5.178E+00	3.802E-02	-7.604E-02
2.800E+00	3.230E-01	-9.359E-01	5.987E+00	2.087E+00	0.000E+00	0.000E+00	4.525E-01	5.180E+00	3.802E-02	-7.604E-02
2.810E+00	3.822E-01	-9.132E-01	5.844E+00	2.464E+00	0.000E+00	0.000E+00	4.251E-01	5.183E+00	3.802E-02	-7.604E-02
2.820E+00	4.398E-01	-8.867E-01	5.676E+00	2.830E+00	0.000E+00	0.000E+00	3.976E-01	5.185E+00	3.802E-02	-7.604E-02
2.830E+00	4.956E-01	-8.566E-01	5.486E+00	3.186E+00	0.000E+00	0.000E+00	3.701E-01	5.187E+00	3.802E-02	-7.604E-02
2.840E+00	5.494E-01	-8.230E-01	5.273E+00	3.528E+00	0.000E+00	0.000E+00	3.427E-01	5.189E+00	3.802E-02	-7.604E-02
2.850E+00	6.010E-01	-7.861E-01	5.038E+00	3.856E+00	0.000E+00	0.000E+00	3.152E-01	5.190E+00	3.802E-02	-7.604E-02
2.860E+00	6.501E-01	-7.459E-01	4.783E+00	4.168E+00	0.000E+00	0.000E+00	2.876E-01	5.192E+00	3.802E-02	-7.604E-02
2.870E+00	6.966E-01	-7.028E-01	4.509E+00	4.464E+00	0.000E+00	0.000E+00	2.601E-01	5.193E+00	3.802E-02	-7.604E-02
2.880E+00	7.403E-01	-6.567E-01	4.216E+00	4.741E+00	0.000E+00	0.000E+00	2.326E-01	5.195E+00	3.802E-02	-7.604E-02
2.890E+00	7.809E-01	-6.080E-01	3.906E+00	4.999E+00	0.000E+00	0.000E+00	2.051E-01	5.196E+00	3.802E-02	-7.604E-02
2.900E+00	8.183E-01	-5.568E-01	3.580E+00	5.236E+00	0.000E+00	0.000E+00	1.775E-01	5.197E+00	3.802E-02	-7.604E-02
2.910E+00	8.524E-01	-5.034E-01	3.240E+00	5.452E+00	0.000E+00	0.000E+00	1.500E-01	5.198E+00	3.802E-02	-7.604E-02
2.920E+00	8.831E-01	-4.479E-01	2.887E+00	5.646E+00	0.000E+00	0.000E+00	1.225E-01	5.199E+00	3.802E-02	-7.604E-02
2.930E+00	9.101E-01	-3.905E-01	2.523E+00	5.816E+00	0.000E+00	0.000E+00	9.492E-02	5.199E+00	3.802E-02	-7.604E-02
2.940E+00	9.335E-01	-3.316E-01	2.148E+00	5.963E+00	0.000E+00	0.000E+00	6.737E-02	5.200E+00	3.802E-02	-7.604E-02
2.950E+00	9.531E-01	-2.714E-01	1.765E+00	6.086E+00	0.000E+00	0.000E+00	3.981E-02	5.200E+00	3.802E-02	-7.604E-02
2.960E+00	9.688E-01	-2.100E-01	1.375E+00	6.183E+00	0.000E+00	0.000E+00	1.226E-02	5.200E+00	3.802E-02	-7.604E-02
2.970E+00	9.806E-01	-1.478E-01	9.801E-01	6.256E+00	0.000E+00	0.000E+00	-1.529E-02	5.200E+00	3.802E-02	-7.604E-02
2.980E+00	9.884E-01	-8.495E-02	5.816E-01	6.303E+00	0.000E+00	0.000E+00	-4.285E-02	5.200E+00	3.802E-02	-7.604E-02
2.990E+00	9.922E-01	-2.179E-02	1.813E-01	6.325E+00	0.000E+00	0.000E+00	-7.040E-02	5.200E+00	3.802E-02	-7.604E-02
3.000E+00	9.920E-01	4.146E-02	-2.193E-01	6.321E+00	0.000E+00	0.000E+00	-9.795E-02	5.199E+00	3.802E-02	-7.604E-02
3.010E+00	9.878E-01	1.045E-01	-6.185E-01	6.292E+00	0.000E+00	0.000E+00	-1.255E-01	5.198E+00	3.802E-02	-7.604E-02
3.020E+00	9.796E-01	1.672E-01	-1.015E+00	6.237E+00	0.000E+00	0.000E+00	-1.530E-01	5.198E+00	3.802E-02	-7.604E-02
3.030E+00	9.675E-01	2.292E-01	-1.406E+00	6.158E+00	0.000E+00	0.000E+00	-1.806E-01	5.197E+00	3.802E-02	-7.604E-02
3.040E+00	9.515E-01	2.903E-01	-1.791E+00	6.054E+00	0.000E+00	0.000E+00	-2.081E-01	5.196E+00	3.802E-02	-7.604E-02
3.050E+00	9.317E-01	3.502E-01	-2.169E+00	5.925E+00	0.000E+00	0.000E+00	-2.356E-01	5.195E+00	3.802E-02	-7.604E-02
3.060E+00	9.082E-01	4.087E-01	-2.537E+00	5.774E+00	0.000E+00	0.000E+00	-2.632E-01	5.193E+00	3.802E-02	-7.604E-02
3.070E+00	8.810E-01	4.656E-01	-2.894E+00	5.599E+00	0.000E+00	0.000E+00	-2.907E-01	5.192E+00	3.802E-02	-7.604E-02
3.080E+00	8.503E-01	5.206E-01	-3.239E+00	5.403E+00	0.000E+00	0.000E+00	-3.182E-01	5.190E+00	3.802E-02	-7.604E-02
3.090E+00	8.163E-01	5.736E-01	-3.571E+00	5.185E+00	0.000E+00	0.000E+00	-3.457E-01	5.188E+00	3.802E-02	-7.604E-02
3.100E+00	7.790E-01	6.243E-01	-3.888E+00	4.947E+00	0.000E+00	0.000E+00	-3.732E-01	5.187E+00	3.802E-02	-7.604E-02
3.110E+00	7.386E-01	6.725E-01	-4.189E+00	4.690E+00	0.000E+00	0.000E+00	-4.006E-01	5.185E+00	3.802E-02	-7.604E-02
3.120E+00	6.952E-01	7.180E-01	-4.473E+00	4.415E+00	0.000E+00	0.000E+00	-4.281E-01	5.182E+00	3.802E-02	-7.604E-02
3.130E+00	6.492E-01	7.607E-01	-4.739E+00	4.123E+00	0.000E+00	0.000E+00	-4.556E-01	5.180E+00	3.802E-02	-7.604E-02
3.140E+00	6.005E-01	8.004E-01	-4.985E+00	3.816E+00	0.000E+00	0.000E+00	-4.830E-01	5.178E+00	3.802E-02	-7.604E-02
3.150E+00	5.495E-01	8.370E-01	-5.212E+00	3.493E+00	0.000E+00	0.000E+00	-5.104E-01	5.175E+00	3.802E-02	-7.604E-02
3.160E+00	4.964E-01	8.702E-01	-5.417E+00	3.158E+00	0.000E+00	0.000E+00	-5.378E-01	5.172E+00	3.802E-02	-7.604E-02
3.170E+00	4.412E-01	9.001E-01	-5.601E+00	2.811E+00	0.000E+00	0.000E+00	-5.652E-01	5.169E+00	3.802E-02	-7.604E-02
3.180E+00	3.844E-01	9.264E-01	-5.763E+00	2.453E+00	0.000E+00	0.000E+00	-5.926E-01	5.166E+00	3.802E-02	-7.604E-02
3.190E+00	3.261E-01	9.491E-01	-5.902E+00	2.087E+00	0.000E+00	0.000E+00	-6.200E-01	5.163E+00	3.802E-02	-7.604E-02
3.200E+00	2.664E-01	9.681E-01	-6.018E+00	1.713E+00	0.000E+00	0.000E+00	-6.473E-01	5.160E+00	3.802E-02	-7.604E-02
3.210E+00	2.058E-01	9.834E-01	-6.110E+00	1.333E+00	0.000E+00	0.000E+00	-6.747E-01	5.156E+00	3.802E-02	-7.604E-02
3.220E+00	1.443E-01	9.948E-01	-6.178E+00	9.481E-01	0.000E+00	0.000E+00	-7.020E-01	5.152E+00	3.802E-02	-7.604E-02
3.230E+00	8.230E-02	1.002E+00	-6.222E+00	5.604E-01	0.000E+00	0.000E+00	-7.293E-01	5.149E+00	3.802E-02	-7.604E-02
3.240E+00	1.996E-02	1.006E+00	-6.242E+00	1.710E-01	0.000E+00	0.000E+00	-7.565E-01	5.145E+00	3.802E-02	-7.604E-02
3.250E+00	-4.246E-02	1.006E+00	-6.238E+00	-2.184E-01	0.000E+00	0.000E+00	-7.838E-01	5.141E+00	3.802E-02	-7.604E-02
3.260E+00	-1.047E-01	1.002E+00	-6.209E+00	-6.065E-01	0.000E+00	0.000E+00	-8.110E-01	5.136E+00	3.802E-02	-7.604E-02
3.270E+00	-1.666E-01	9.936E-01	-6.157E+00	-9.918E-01	0.000E+00	0.000E+00	-8.382E-01	5.132E+00	3.802E-02	-7.604E-02
3.280E+00	-2.278E-01	9.818E-01	-6.081E+00	-1.373E+00	0.000E+00	0.000E+00	-8.654E-01	5.127E+00	3.802E-02	-7.604E-02
3.290E+00	-2.881E-01	9.662E-01	-5.981E+00	-1.748E+00	0.000E+00	0.000E+00	-8.926E-01	5.123E+00	3.802E-02	-7.604E-02
3.300E+00	-3.473E-01	9.469E-01	-5.859E+00	-2.116E+00	0.000E+00	0.000E+00	-9.197E-01	5.118E+00	3.802E-02	-7.604E-02
3.310E+00	-4.052E-01	9.239E-01	-5.714E+00	-2.476E+00	0.000E+00	0.000E+00	-9.468E-01	5.113E+00	3.802E-02	-7.604E-02
3.320E+00	-4.615E-01	8.974E-01	-5.548E+00	-2.826E+00	0.000E+00	0.000E+00	-9.739E-01	5.108E+00	3.802E-02	-7.604E-02
3.330E+00	-5.161E-01	8.674E-01	-5.360E+00	-3.165E+00	0.000E+00	0.000E+00	-1.001E+00	5.103E+00	3.802E-02	-7.604E-02
3.340E+00	-5.687E-01	8.341E-01	-5.152E+00	-3.491E+00	0.000E+00	0.000E+00	-1.028E+00	5.097E+00	3.802E-02	-7.604E-02
3.350E+00	-6.191E-01	7.976E-01	-4.924E+00	-3.804E+00	0.000E+00	0.000E+00	-1.055E+00	5.092E+00	3.802E-02	-7.604E-02
3.360E+00	-6.671E-01	7.581E-01	-4.677E+00	-4.102E+00	0.000E+00	0.000E+00	-1.082E+00	5.086E+00	3.802E-02	-7.604E-02
3.370E+00	-7.126E-01	7.156E-01	-4.413E+00	-4.384E+00	0.000E+00	0.000E+00	-1.109E+00	5.080E+00	3.802E-02	-7.604E-02
3.380E+00	-7.553E-01	6.705E-01	-4.131E+00	-4.650E+00	0.000E+00	0.000E+00	-1.136E+00	5.074E+00	3.802E-02	-7.604E-02
3.390E+00	-7.951E-01	6.227E-01	-3.834E+00	-4.898E+00	0.000E+00	0.000E+00	-1.163E+00	5.068E+00	3.802E-02	-7.604E-02
3.400E+00	-8.319E-01	5.726E-01	-3.522E+00	-5.126E+00	0.000E+00	0.000E+00	-1.189E+00	5.062E+00	3.802E-02	-7.604E-02
3.410E+00	-8.655E-01	5.202E-01	-3.197E+00	-5.336E+00	0.000E+00	0.000E+00	-1.216E+00	5.056E+00	3.802E-02	-7.604E-02
3.420E+00	-8.958E-01	4.659E-01	-2.859E+00	-5.525E+00	0.000E+00	0.000E+00	-1.243E+00	5.049E+00	3.802E-02	-7.604E-02
3.430E+00	-9.227E-01	4.098E-01	-2.510E+00	-5.692E+00	0.000E+00	0.000E+00	-1.270E+00	5.043E+00	3.802E-02	-7.604E-02
3.440E+00	-9.460E-01	3.521E-01	-2.152E+00	-5.839E+00	0.000E+00	0.000E+00	-1.296E+00	5.036E+00	3.802E-02	-7.604E-02
3.450E+00	-9.657E-01	2.931E-01	-1.785E+00	-5.962E+00	0.000E+00	0.000E+00	-1.323E+00	5.029E+00	3.802E-02	-7.604E-02
3.460E+00	-9.817E-01	2.330E-01	-1.411E+00	-6.063E+00	0.000E+00	0.000E+00	-1.350E+00	5.022E+00	3.802E-02	-7.604E-02
3.470E+00	-9.939E-01	1.719E-01	-1.031E+00	-6.141E+00	0.000E+00	0.000E+00	-1.376E+00	5.015E+00	3.802E-02	-7.604E-02
3.480E+00	-1.002E+00	1.102E-01	-6.463E-01	-6.195E+00	0.000E+00	0.000E+00	-1.403E+00	5.007E+00	3.802E-02	-7.604E-02
3.490E+00	-1.007E+00	4.812E-02	-2.591E-01	-6.225E+00	0.000E+00	0.000E+00	-1.429E+00	5.000E+00	3.802E-02	-7.604E-02
3.500E+00	-1.007E+00	-1.419E-02	1.295E-01	-6.232E+00	0.000E+00	0.000E+00	-1.456E+00	4.992E+00	3.802E-02	-7.604E-02
3.510E+00	-1.004E+00	-7.644E-02	5.180E-01	-6.214E+00	0.000E+00	0.000E+00	-1.482E+00	4.984E+00	3.802E-02	-7.604E-02
3.520E+00	-9.971E-01	-1.384E-01	9.051E-01	-6.172E+00	0.000E+00	0.000E+00	-1.509E+00	4.976E+00	3.802E-02	-7.604E-02
3.530E+00	-9.861E-01	-1.998E-01	1.289E+00	-6.107E+00	0.000E+00	0.000E+00	-1.535E+00	4.968E+00	3.802E-02	-7.604E-02
3.540E+00	-9.713E-01	-2.605E-01	1.669E+00	-6.017E+00	0.000E+00	0.000E+00	-1.561E+00	4.960E+00	3.802E-02	-7.604E-02
3.550E+00	-9.528E-01	-3.201E-01	2.043E+00	-5.904E+00	0.000E+00	0.000E+00	-1.588E+00	4.952E+00	3.802E-02	-7.604E-02
3.560E+00	-9.305E-01	-3.785E-01	2.409E+00	-5.768E+00	0.000E+00	0.000E+00	-1.614E+00	4.943E+00	3.802E-02	-7.604E-02
3.570E+00	-9.046E-01	-4.354E-01	2.767E+00	-5.609E+00	0.000E+00	0.000E+00	-1.640E+00	4.935E+00	3.802E-02	-7.604E-02
3.580E+00	-8.752E-01	-4.906E-01	3.115E+00	-5.428E+00	0.000E+00	0.000E+00	-1.666E+00	4.926E+00	3.802E-02	-7.604E-02
3.590E+00	-8.424E-01	-5.439E-01	3.451E+00	-5.226E+00	0.000E+00	0.000E+00	-1.692E+00	4.917E+00	3.802E-02	-7.604E-02
3.600E+00	-8.062E-01	-5.950E-01	3.774E+00	-5.002E+00	0.000E+00	0.000E+00	-1.718E+00	4.908E+00	3.802E-02	-7.604E-02
3.610E+00	-7.669E-01	-6.439E-01	4.083E+00	-4.759E+00	0.000E+00	0.000E+00	-1.744E+00	4.899E+00	3.802E-02	-7.604E-02
3.620E+00	-7.246E-01	-6.901E-01	4.377E+00	-4.496E+00	0.000E+00	0.000E+00	-1.770E+00	4.889E+00	3.802E-02	-7.604E-02
3.630E+00	-6.794E-01	-7.337E-01	4.654E+00	-4.215E+00	0.000E+00	0.000E+00	-1.796E+00	4.880E+00	3.802E-02	-7.604E-02
3.640E+00	-6.316E-01	-7.744E-01	4.913E+00	-3.917E+00	0.000E+00	0.000E+00	-1.822E+00	4.870E+00	3.802E-02	-7.604E-02
3.650E+00	-5.812E-01	-8.120E-01	5.153E+00	-3.603E+00	0.000E+00	0.000E+00	-1.848E+00	4.861E+00	3.802E-02	-7.604E-02
3.660E+00	-5.286E-01	-8.464E-01	5.373E+00	-3.273E+00	0.000E+00	0.000E+00	-1.873E+00	4.851E+00	3.802E-02	-7.604E-02
3.670E+00	-4.738E-01	-8.774E-01	5.573E+00	-2.930E+00	0.000E+00	0.000E+00	-1.899E+00	4.841E+00	3.802E-02	-7.604E-02
3.680E+00	-4.172E-01	-9.050E-01	5.750E+00	-2.575E+00	0.000E+00	0.000E+00	-1.925E+00	4.831E+00	3.802E-02	-7.604E-02
3.690E+00	-3.589E-01	-9.289E-01	5.905E+00	-2.208E+00	0.000E+00	0.000E+00	-1.950E+00	4.820E+00	3.802E-02	-7.604E-02
3.700E+00	-2.992E-01	-9.491E-01	6.037E+00	-1.832E+00	0.000E+00	0.000E+00	-1.976E+00	4.810E+00	3.802E-02	-7.604E-02
3.710E+00	-2.383E-01	-9.655E-01	6.145E+00	-1.448E+00	0.000E+00	0.000E+00	-2.001E+00	4.799E+00	3.802E-02	-7.604E-02
3.720E+00	-1.764E-01	-9.780E-01	6.228E+00	-1.058E+00	0.000E+00	0.000E+00	-2.027E+00	4.789E+00	3.802E-02	-7.604E-02
3.730E+00	-1.138E-01	-9.866E-01	6.286E+00	-6.620E-01	0.000E+00	0.000E+00	-2.052E+00	4.778E+00	3.802E-02	-7.604E-02
3.740E+00	-5.073E-02	-9.913E-01	6.320E+00	-2.628E-01	0.000E+00	0.000E+00	-2.077E+00	4.767E+00	3.802E-02	-7.604E-02
3.750E+00	1.252E-02	-9.919E-01	6.327E+00	1.381E-01	0.000E+00	0.000E+00	-2.103E+00	4.756E+00	3.802E-02	-7.604E-02
3.760E+00	7.573E-02	-9.885E-01	6.309E+00	5.391E-01	0.000E+00	0.000E+00	-2.128E+00	4.745E+00	3.802E-02	-7.604E-02
3.770E+00	1.386E-01	-9.811E-01	6.266E+00	9.387E-01	0.000E+00	0.000E+00	-2.153E+00	4.733E+00	3.802E-02	-7.604E-02
3.780E+00	2.010E-01	-9.697E-01	6.197E+00	1.335E+00	0.000E+00	0.000E+00	-2.178E+00	4.722E+00	3.802E-02	-7.604E-02
3.790E+00	2.625E-01	-9.544E-01	6.102E+00	1.727E+00	0.000E+00	0.000E+00	-2.203E+00	4.710E+00	3.802E-02	-7.604E-02
3.800E+00	3.229E-01	-9.352E-01	5.983E+00	2.112E+00	0.000E+00	0.000E+00	-2.228E+00	4.699E+00	3.802E-02	-7.604E-02
3.810E+00	3.821E-01	-9.122E-01	5.839E+00	2.489E+00	0.000E+00	0.000E+00	-2.253E+00	4.687E+00	3.802E-02	-7.604E-02
3.820E+00	4.396E-01	-8.855E-01	5.671E+00	2.856E+00	0.000E+00	0.000E+00	-2.277E+00	4.675E+00	3.802E-02	-7.604E-02
3.830E+00	4.954E-01	-8.551E-01	5.480E+00	3.212E+00	0.000E+00	0.000E+00	-2.302E+00	4.663E+00	3.802E-02	-7.604E-02
3.840E+00	5.492E-01	-8.213E-01	5.266E+00	3.555E+00	0.000E+00	0.000E+00	-2.327E+00	4.650E+00	3.802E-02	-7.604E-02
3.850E+00	6.007E-01	-7.841E-01	5.031E+00	3.884E+00	0.000E+00	0.000E+00	-2.351E+00	4.638E+00	3.802E-02	-7.604E-02
3.860E+00	6.497E-01	-7.437E-01	4.774E+00	4.197E+00	0.000E+00	0.000E+00	-2.376E+00	4.625E+00	3.802E-02	-7.604E-02
3.870E+00	6.961E-01	-7.002E-01	4.498E+00	4.494E+00	0.000E+00	0.000E+00	-2.400E+00	4.613E+00	3.802E-02	-7.604E-02
3.880E+00	7.396E-01	-6.539E-01	4.204E+00	4.771E+00	0.000E+00	0.000E+00	-2.425E+00	4.600E+00	3.802E-02	-7.604E-02
3.890E+00	7.801E-01	-6.048E-01	3.892E+00	5.030E+00	0.000E+00	0.000E+00	-2.449E+00	4.587E+00	3.802E-02	-7.604E-02
3.900E+00	8.174E-01	-5.533E-01	3.564E+00	5.268E+00	0.000E+00	0.000E+00	-2.473E+00	4.574E+00	3.802E-02	-7.604E-02
3.910E+00	8.513E-01	-4.995E-01	3.221E+00	5.484E+00	0.000E+00	0.000E+00	-2.498E+00	4.561E+00	3.802E-02	-7.604E-02
3.920E+00	8.818E-01	-4.437E-01	2.865E+00	5.678E+00	0.000E+00	0.000E+00	-2.522E+00	4.548E+00	3.802E-02	-7.604E-02
3.930E+00	9.086E-01	-3.861E-01	2.497E+00	5.848E+00	0.000E+00	0.000E+00	-2.546E+00	4.534E+00	3.802E-02	-7.604E-02
3.940E+00	9.317E-01	-3.268E-01	2.120E+00	5.995E+00	0.000E+00	0.000E+00	-2.570E+00	4.521E+00	3.802E-02	-7.604E-02
3.950E+00	9.510E-01	-2.663E-01	1.734E+00	6.116E+00	0.000E+00	0.000E+00	-2.594E+00	4.507E+00	3.802E-02	-7.604E-02
3.960E+00	9.663E-01	-2.046E-01	1.341E+00	6.213E+00	0.000E+00	0.000E+00	-2.618E+00	4.493E+00	3.802E-02	-7.604E-02
3.970E+00	9.777E-01	-1.421E-01	9.423E-01	6.284E+00	0.000E+00	0.000E+00	-2.641E+00	4.479E+00	3.802E-02	-7.604E-02
3.980E+00	9.852E-01	-7.899E-02	5.405E-01	6.329E+00	0.000E+00	0.000E+00	-2.665E+00	4.465E+00	3.802E-02	-7.604E-02
3.990E+00	9.886E-01	-1.558E-02	1.370E-01	6.349E+00	0.000E+00	0.000E+00	-2.689E+00	4.451E+00	3.802E-02	-7.604E-02
